Id,Observation Date,Family,Genus,Species,Names of Collectors,Diameter at 1.3m,Max Diameter,Max Diameter POM,Condition Codes,Location Codes,Sampling Period,Comments,Data Level,Sampling Unit Name,Latitude,Longitude,Method,Subplot Number,1ha Plot X Coordinate,1ha Plot Y Coordinate,Tree Number,Site Name,1ha Plot Number,Protocol Version,Data Set Creator Institution,Data Set Creator Scientist,Data Set Contact
166459,2/27/2012,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,,,,K,,2011.01,Unknown cause of death,Level 0,VL-VB-1-447,10.4158445,-84.01972446,Derived,16,77.99,90.98,447,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166460,2/27/2012,Sapindaceae,Paullinia,clavigera,Gilbert Hurtado,15.5,,,N,,2011.01,species name changed from pinnata to clavigera,Level 0,VL-VB-1-326,10.41625179,-84.02027145,Derived,20,71.12,16.35,326,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166461,2/28/2012,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,17.9,,,H,,2011.01,,Level 0,VL-VB-1-337,10.41619416,-84.02041601,Derived,21,84.86,6.23,337,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166462,2/28/2012,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,13.3,,,D,,2011.01,,Level 0,VL-VB-1-342,10.41612769,-84.02050404,Derived,21,96.18,1.89,342,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166463,2/28/2012,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,,,,K,,2011.01,Unknown cause of death,Level 0,VL-VB-1-355,10.41620368,-84.02036778,Derived,21,81.19,10.17,355,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166464,2/28/2012,Sapindaceae,Paullinia,granatensis,Gilbert Hurtado,12.6,,,,,2011.01,,Level 0,VL-VB-1-388,10.41594291,-84.02009358,Derived,23,89.96,50.87,388,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166465,3/7/2012,Unknown,Unknown,unknown,Gilbert Hurtado,11.6,,,,,2011.01,,Level 0,VL-VB-6-472,,,,15,31.881374,78.27433,472,Volcán Barva,VG-VB-6,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166466,3/5/2012,Unknown,Unknown,unknown,Marcos Molina,12.1,,,,,2011.01,,Level 0,VL-VB-6-754,,,,17,60.321167,56.477192,754,Volcán Barva,VG-VB-6,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166626,4/11/2012,Unknown,Unknown,unknown,Gilbert Hurtado,10.5,,,,,2011.01,,Level 0,VL-VB-5-380,,,,13,57.6,50,380,Volcán Barva,VG-VB-5,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166627,4/11/2012,Unknown,Unknown,unknown,Gilbert Hurtado,12.7,,,,,2011.01,,Level 0,VL-VB-5-385,,,,13,55.59,58.95,385,Volcán Barva,VG-VB-5,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166673,5/7/2012,Unknown,Unknown,unknown,Marcos Molina,23.5,,,,,2011.01,,Level 0,VL-VB-3-15,10.31613165,-84.04748616,Derived,1,17.1,10.12,15,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166674,5/7/2012,Meliaceae,carapa,nicaraguensis,Marcos Molina,10.3,,,,,2011.01,recruit12,Level 0,VL-VB-3-666,,,,1,10.193692,5.5466194,,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166675,5/7/2012,Lecythidaceae,Eschweilera,integrifolia,Marcos Molina,10.7,,,,,2011.01,recruit12,Level 0,VL-VB-3-667,,,,1,11.86743,5.1307216,,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166676,5/7/2012,Unknown,Unknown,unknown,Marcos Molina,14.4,,,,,2011.01,,Level 0,VL-VB-3-63,10.31647575,-84.04747381,Derived,3,18.47,48.18,63,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166677,5/7/2012,Unknown,Unknown,unknown,Marcos Molina,13.1,,,,,2011.01,,Level 0,VL-VB-3-64,10.31647457,-84.04748723,Derived,3,17,48.05,64,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166678,5/7/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,,,,K,,2011.01,death in 2010,Level 0,VL-VB-3-50,10.31640656,-84.04755074,Derived,3,10.04,40.53,50,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166679,5/7/2012,Unknown,Unknown,unknown,Marcos Molina,13.6,,,,,2011.01,,Level 0,VL-VB-3-70,10.31656515,-84.04750864,Derived,3,14.66,58.07,70,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166680,5/7/2012,Unknown,Unknown,unknown,Marcos Molina,,,,K,,2011.01,unknown cause of death,Level 0,VL-VB-3-74,10.31651133,-84.04757015,Derived,3,7.92,52.12,74,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166681,5/7/2012,Unknown,Unknown,unknown,Marcos Molina,17.6,,,,,2011.01,,Level 0,VL-VB-3-94,10.31677559,-84.04758451,Derived,5,6.36,81.35,94,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166682,5/7/2012,Fabaceae,Bauhinia,guianensis,Marcos Molina,13.8,,,U,,2011.01,,Level 0,VL-VB-3-182,10.31633393,-84.04741093,Derived,9,25.35,32.49,182,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166683,5/9/2012,Malpighiaceae,Byrsonima,arthropoda,Marcos Molina,11.1,,,B,,2011.01,recruit10,Level 0,VL-VB-3-644,,,,10,36.609844,2.1476681,644,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166684,5/9/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,15.8,,,"F,S,V",,2011.01,subplot corrected,Level 0,VL-VB-3-214,10.31613064,-84.04731452,Derived,10,35.9,10,214,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166685,5/9/2012,Bignoniaceae,Callichlamys,latifolia,Marcos Molina,12.3,,,,,2011.01,,Level 0,VL-VB-3-228,10.31607004,-84.04716842,Derived,11,51.9,3.29,228,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166686,5/9/2012,Lamiaceae,Aegiphila,cephalophora,Marcos Molina,,,,K,,2011.01,death in 2012,Level 0,VL-VB-3-232,10.31618623,-84.0471335,Derived,11,55.73,16.14,232,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166687,5/9/2012,Polygalaceae,Moutabea,gentryi,Marcos Molina,15.2,,,,,2011.01,,Level 0,VL-VB-3-242,10.31625266,-84.04719407,Derived,12,49.1,23.49,242,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166688,5/9/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,11.8,,,,,2011.01,,Level 0,VL-VB-3-267,10.31641919,-84.04718757,Derived,13,49.82,41.91,267,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166689,5/9/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,12.4,,,,,2011.01,,Level 0,VL-VB-3-289,10.31649961,-84.04728401,Derived,8,39.26,50.81,289,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166690,5/7/2012,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,13.4,,,,,2011.01,,Level 0,VL-VB-3-376,10.31658297,-84.04708283,Derived,17,61.3,60.02,376,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166691,5/7/2012,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,23.4,,,U,,2011.01,,Level 0,VL-VB-3-400,10.31650253,-84.04701131,Derived,18,69.13,51.12,400,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166692,5/7/2012,Bignoniaceae,Paragonia,pyramidata,Gilbert Hurtado,,,,K,,2011.01,Unknown cause of death,Level 0,VL-VB-3-617,10.31639432,-84.04700642,Derived,18,69.66,39.15,617,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166693,5/7/2012,Unknown,Unknown,unknown,Gilbert Hurtado,14.9,,,I,,2011.01,,Level 0,VL-VB-3-438,10.31625211,-84.04700873,Derived,19,69.4,23.42,438,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166694,5/7/2012,Fabaceae,Bauhinia,guianensis,Gilbert Hurtado,,,,K,,2011.01,death in 2012,Level 0,VL-VB-3-460,10.31614551,-84.04700996,Derived,20,69.26,11.63,460,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166695,5/8/2012,Unknown,Unknown,unknown,Gilbert Hurtado,11.8,,,,,2011.01,,Level 0,VL-VB-3-492,10.31611878,-84.04675432,Derived,21,97.26,8.66,492,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166696,5/8/2012,Unknown,Unknown,unknown,Gilbert Hurtado,15.9,,,,,2011.01,,Level 0,VL-VB-3-526,10.31641203,-84.0468305,Derived,23,88.93,41.1,526,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166697,5/8/2012,Unknown,Unknown,unknown,Gilbert Hurtado,11.1,,,,,2011.01,,Level 0,VL-VB-3-618,10.31645753,-84.04677382,Derived,23,95.14,46.13,618,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166698,5/8/2012,Unknown,Unknown,unknown,Gilbert Hurtado,10.9,,,,,2011.01,,Level 0,VL-VB-3-561,10.31659592,-84.04681442,Derived,24,90.7,61.44,561,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166699,5/8/2012,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,11.9,,,,,2011.01,,Level 0,VL-VB-3-586,10.31676374,-84.04677615,Derived,25,94.9,80,586,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166700,5/15/2012,Sapindaceae,Paullinia,ingifolia,Marcos Molina,12.6,,,,,2011.01,,Level 0,VL-VB-9-58,,,,5,2.8945467,76.686676,58,Volcán Barva,VG-VB-9,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166701,5/15/2012,Fabaceae,Bauhinia,outimouta,Marcos Molina,23.6,,,U,,2011.01,liana opening,Level 0,VL-VB-9-187,,,,14,38.302006,56.19909,187,Volcán Barva,VG-VB-9,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166702,5/15/2012,Bignoniaceae,Mussatia,hyacinthina,Gilbert Hurtado,12.7,,,,,2011.01,,Level 0,VL-VB-9-206,,,,15,40.137672,89.13716,206,Volcán Barva,VG-VB-9,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166703,5/15/2012,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,11.6,,,,,2011.01,,Level 0,VL-VB-9-291,,,,20,61.15135,-0.1544538,291,Volcán Barva,VG-VB-9,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166704,5/15/2012,Sapindaceae,Paullinia,ingifolia,Gilbert Hurtado,13.5,,,,,2011.01,,Level 0,VL-VB-9-340,,,,23,72.34331,48.51169,340,Volcán Barva,VG-VB-9,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189354,4/12/2010,UNKNOWN,UNKNOWN,UNKNOWN,Marcos Molina,23.4,,,,,2009.01,,Level 0,VL-VB-3-15,10.31613165,-84.04748616,Derived,1,17.1,10.12,15,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189403,4/12/2010,UNKNOWN,UNKNOWN,UNKNOWN,Marcos Molina,14.2,,,,,2009.01,,Level 0,VL-VB-3-63,10.31647575,-84.04747381,Derived,3,18.47,48.18,63,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189404,4/12/2010,UNKNOWN,UNKNOWN,UNKNOWN,Marcos Molina,12.9,,,,,2009.01,,Level 0,VL-VB-3-64,10.31647457,-84.04748723,Derived,3,17,48.05,64,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189408,4/12/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,,,,K,,2009.01,death in 2010,Level 0,VL-VB-3-50,10.31640656,-84.04755074,Derived,3,10.04,40.53,50,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189410,4/12/2010,UNKNOWN,UNKNOWN,UNKNOWN,Marcos Molina,13.6,,,,,2009.01,,Level 0,VL-VB-3-70,10.31656515,-84.04750864,Derived,3,14.66,58.07,70,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189415,4/12/2010,UNKNOWN,UNKNOWN,UNKNOWN,Marcos Molina,,,,K,,2009.01,unknown cause of death,Level 0,VL-VB-3-74,10.31651133,-84.04757015,Derived,3,7.92,52.12,74,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189438,4/12/2010,UNKNOWN,UNKNOWN,UNKNOWN,Marcos Molina,17.2,,,,,2009.01,,Level 0,VL-VB-3-94,10.31677559,-84.04758451,Derived,5,6.36,81.35,94,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189534,4/13/2010,Fabaceae,Bauhinia,guianensis,Marcos Molina,12.7,,,,,2009.01,,Level 0,VL-VB-3-182,10.31633393,-84.04741093,Derived,9,25.35,32.49,182,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189568,4/13/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,15.8,,,,,2009.01,,Level 0,VL-VB-3-214,10.31613064,-84.04731452,Derived,10,35.9,10,214,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189569,4/13/2010,Malpighiaceae,Byrsonima,arthropoda,Marcos Molina,10.5,,,B,,2009.01,recruit10,Level 0,VL-VB-3-644,,,,10,36.609844,2.1476681,644,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189584,4/13/2010,Bignoniaceae,Callichlamys,latifolia,Marcos Molina,12.3,,,,,2009.01,,Level 0,VL-VB-3-228,10.31607004,-84.04716842,Derived,11,51.9,3.29,228,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189588,4/13/2010,Verbenaceae,Aegiphila,cephalophora,Marcos Molina,11.3,,,D,,2009.01,,Level 0,VL-VB-3-232,10.31618623,-84.0471335,Derived,11,55.73,16.14,232,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189600,4/13/2010,Polygalaceae,Moutabea,gentryi,Marcos Molina,15.1,,,,,2009.01,,Level 0,VL-VB-3-242,10.31625266,-84.04719407,Derived,12,49.1,23.49,242,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189641,4/14/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,11.6,,,,,2009.01,,Level 0,VL-VB-3-267,10.31641919,-84.04718757,Derived,13,49.82,41.91,267,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189648,4/14/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,12.2,,,,,2009.01,,Level 0,VL-VB-3-289,10.31649961,-84.04728401,Derived,8,39.26,50.81,289,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189753,4/12/2010,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,13.2,,,,,2009.01,,Level 0,VL-VB-3-376,10.31658297,-84.04708283,Derived,17,61.3,60.02,376,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189776,4/12/2010,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,22.2,,,,,2009.01,,Level 0,VL-VB-3-400,10.31650253,-84.04701131,Derived,18,69.13,51.12,400,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189786,4/12/2010,Bignoniaceae,Paragonia,pyramidata,Gilbert Hurtado,,,,K,,2009.01,Unknown cause of death,Level 0,VL-VB-3-617,10.31639432,-84.04700642,Derived,18,69.66,39.15,617,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189815,4/13/2010,UNKNOWN,UNKNOWN,UNKNOWN,Gilbert Hurtado,14,,,I,,2009.01,,Level 0,VL-VB-3-438,10.31625211,-84.04700873,Derived,19,69.4,23.42,438,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189838,4/13/2010,Fabaceae,Bauhinia,guianensis,Gilbert Hurtado,44,,,D,,2009.01,,Level 0,VL-VB-3-460,10.31614551,-84.04700996,Derived,20,69.26,11.63,460,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189871,4/13/2010,UNKNOWN,UNKNOWN,UNKNOWN,Gilbert Hurtado,11.8,,,,,2009.01,,Level 0,VL-VB-3-492,10.31611878,-84.04675432,Derived,21,97.26,8.66,492,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189906,4/13/2010,UNKNOWN,UNKNOWN,UNKNOWN,Gilbert Hurtado,15.6,,,,,2009.01,,Level 0,VL-VB-3-526,10.31641203,-84.0468305,Derived,23,88.93,41.1,526,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189918,4/13/2010,UNKNOWN,UNKNOWN,UNKNOWN,Gilbert Hurtado,10.6,,,,,2009.01,,Level 0,VL-VB-3-618,10.31645753,-84.04677382,Derived,23,95.14,46.13,618,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189944,4/13/2010,UNKNOWN,UNKNOWN,UNKNOWN,Gilbert Hurtado,10.9,,,,,2009.01,,Level 0,VL-VB-3-561,10.31659592,-84.04681442,Derived,24,90.7,61.44,561,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
189973,4/14/2010,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,11.6,,,,,2009.01,,Level 0,VL-VB-3-586,10.31676374,-84.04677615,Derived,25,94.9,80,586,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
253453,12/14/2012,Fabaceae,Bauhinia,guianensis,Marcos Molina,17.3,,,U,,2012.01,recruit06,Level 0,VL-VB-2-449,10.40271508,-84.03724364,Derived,3,12.23,57.79,449,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
253548,12/17/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13.3,,,,,2012.01,recruit05,Level 0,VL-VB-2-432,10.40267195,-84.03721704,Derived,4,13.38,63.26,432,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
253549,12/17/2012,Malvaceae,Goethalsia,meiantha,Marcos Molina,10.8,,,B,,2012.01,recruit12,Level 0,VL-VB-2-533,,,,8,19.003809,38.613495,,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
253603,12/17/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,14.4,,,"S,U",,2012.01,recruit06,Level 0,VL-VB-2-170,10.40277089,-84.03769689,Derived,11,44.13,19.27,170,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
253618,12/17/2012,Sapindaceae,Paullinia,ingifolia,Marcos Molina,10.9,,,,,2012.01,recruit06,Level 0,VL-VB-2-454,10.40257145,-84.03766172,Derived,12,56.45,37.97,454,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
253626,12/17/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13.5,,,U,,2012.01,recruit06,Level 0,VL-VB-2-455,10.40263024,-84.03751594,Derived,13,40.37,44.18,455,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
253692,12/17/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,17.6,,,,,2012.01,,Level 0,VL-VB-2-247,10.40226793,-84.03723188,Derived,15,45.2,94.68,247,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
253700,12/17/2012,Dilleniaceae,Pinzona,coriacea,Marcos Molina,18.2,,,,,2012.01,,Level 0,VL-VB-2-255,10.40209085,-84.03741317,Derived,16,73.08,95.33,255,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.5,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
